2025-12-24 22:34:01,493 - BinaryFileReader - INFO - Starting to read binary file: \data\customers.binary
2025-12-24 22:34:01,493 - BinaryFileReader - INFO - Record format: <i50s50s100s20s50s3s10s11s
2025-12-24 22:34:01,494 - BinaryFileReader - INFO - Record size: 298 bytes
2025-12-24 22:34:01,495 - BinaryFileReader - INFO - Error handling mode: skip
2025-12-24 22:34:01,495 - BinaryFileReader - ERROR - File integrity check failed: File does not exist: \data\customers.binary
2025-12-24 22:34:33,211 - BinaryFileReader - INFO - Starting to read binary file: \data\customers.binary
2025-12-24 22:34:33,212 - BinaryFileReader - INFO - Record format: <i50s50s100s20s50s3s10s11s
2025-12-24 22:34:33,212 - BinaryFileReader - INFO - Record size: 298 bytes
2025-12-24 22:34:33,216 - BinaryFileReader - INFO - Error handling mode: skip
2025-12-24 22:34:33,217 - BinaryFileReader - ERROR - File integrity check failed: File does not exist: \data\customers.binary
2025-12-24 22:37:27,194 - BinaryFileReader - INFO - Starting to read binary file: data\customers.binary
2025-12-24 22:37:27,195 - BinaryFileReader - INFO - Record format: <i50s50s100s20s50s3s10s11s
2025-12-24 22:37:27,195 - BinaryFileReader - INFO - Record size: 298 bytes
2025-12-24 22:37:27,196 - BinaryFileReader - INFO - Error handling mode: skip
2025-12-24 22:37:27,196 - BinaryFileReader - WARNING - File size (600000 bytes) is not a multiple of record size (298 bytes). 126 trailing bytes detected. Expected size: 599874 bytes. File may be truncated or corrupted.
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 231, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 232, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 233, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 234, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 235, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 236, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 237, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 238, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 239, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 240, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 241, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 242, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 243, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 244, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 245, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 246, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 247, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 248, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 249, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 250, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 251, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 252, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 253, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 254, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 255, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 256, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 386, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 387, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 388, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 389, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 390, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 391, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 392, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 393, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 394, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 395, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 396, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 397, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 398, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 399, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 400, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 401, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 402, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 403, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 404, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 405, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 406, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 407, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 408, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 409, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 410, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 411, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 412, field 'phone': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 413, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 414, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 415, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 416, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 417, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 418, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 419, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 420, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 421, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 422, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 423, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 424, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 425, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 426, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 427, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 428, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 429, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 430, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 431, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 432, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 433, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 434, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 435, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 436, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 437, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 438, field 'state': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 439, field 'state': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 440, field 'zip_code': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 441, field 'zip_code': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 442, field 'zip_code': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 443, field 'zip_code': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 444, field 'zip_code': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 445, field 'registration_date': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 446, field 'registration_date': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 447, field 'registration_date': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 448, field 'registration_date': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 449, field 'registration_date': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 453, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 454, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 455, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 456, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 457, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 458, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 459, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 460, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 461, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 462, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 463, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 464, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 465, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 466, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 467, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 468, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 469, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 470, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 471, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 472, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 473, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 474, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 475, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 476, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 477, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 478, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 479, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:06 - BinaryFileReader - WARNING - Record 480, field 'last_name': Failed to decode with ascii, using fallback latin-1
